sigma	surveillance_report_1	surveillance_report_3	surveillance_report_4_summer	surveillance_report_4_winter	season_amp	season_offset	aki_hospitalisation_4_winter	gastro_hospitalisation_4_winter	gastro_gp_attend_1	D_immun	probT_under5	probT_over5	logDensity
0.8960213925193918	0.0016418232089974718	6.914070253006375e-4	0.005618321018246504	0.015472483604767967	0.019769897906192668	0.32308896616144844	0.19865903776791122	0.06977898638101923	0.3464388080066178	6.092424230020968	0.1356151114633179	0.037237186127240744	-657.5653933276722
0.8099955240538613	0.0017254207192509178	6.726313656501378e-4	0.004366167566070811	0.017162081503470702	0.020256659011899505	0.2845650504039792	0.2764747907093882	0.07738729378931089	0.3623248507285173	6.626317248070285	0.14651368343051469	0.04155710093477411	-655.504244380014
0.853483763313395	0.0017502665471223276	6.852361702785345e-4	0.005147655330335196	0.019501310118179606	0.01819799441389139	0.2521183983635033	0.21686735047412128	0.06163337900514582	0.36372675849139163	5.364618057852727	0.1375885444370866	0.037819579182831096	-656.5044238946598
0.8655514349928946	0.001675167716276481	6.634073632933974e-4	0.0061782074597695105	0.017872537669066053	0.018591176172499942	0.18327127724869338	0.2814824218336082	0.09288630525896424	0.3474953958118435	5.8287762185385406	0.13882994695841555	0.03810357915854146	-656.7989405093289
0.8939069608423258	0.0016396176476031088	7.141376806698127e-4	0.005931834071211242	0.018673001680289278	0.018268517649519176	0.11573891888312264	0.2805355208928076	0.09107842580495193	0.3461473701250406	6.27443141773127	0.14160236553103142	0.03669854849171807	-654.7973500687322
0.8824626650061608	0.001685906127291359	7.027628586128055e-4	0.005337954904423255	0.01855245075793298	0.01789940984189962	0.20518517801696717	0.29871302976286124	0.06263989340330559	0.35546074664591004	5.532191295968282	0.13756540747649534	0.036657331289447606	-655.3593608768136
0.8132276304954397	0.0017623550576257576	7.221127239222656e-4	0.005609682700614745	0.017901543018608804	0.020115806358603567	0.1403913353473365	0.36872757881915547	0.07960154857030871	0.3649639238473866	7.247763235523076	0.15625237615814933	0.04061376213090483	-662.381800142877
0.8867864163998456	0.001722086716566155	7.40521501791632e-4	0.0067439618238445435	0.018869166402403763	0.01959070450074873	0.1209516190115624	0.20424067042211624	0.09328052473513364	0.3355323171925223	7.260265955318367	0.1520169207833293	0.03708902698730702	-663.3009328153305
0.8679780607762384	0.0018898915072473365	7.146357393467933e-4	0.005381023213576513	0.01931228446404336	0.017767960519609206	0.15196507831068737	0.2391583975682013	0.08005173083160082	0.36749983578979317	5.36469841871	0.13642482538460718	0.03700472271983679	-660.1540634377474
0.8646459314376718	0.0017066782422634108	6.93838242278088e-4	0.005852273344674933	0.018853315649931285	0.020071033024435844	0.09888292542624162	0.2769803602540317	0.08878196001783953	0.3610548696909994	5.849860095308963	0.14090373378518156	0.03754240444292436	-657.8032946466305
0.8368513961397873	0.0017762910263893204	7.272766826636281e-4	0.006296498675925928	0.017504142811854962	0.01996935642803688	0.2067117443158789	0.35090987259253886	0.08099839530151225	0.35775956814531135	6.964712679666315	0.14593673963734902	0.04040439701160257	-659.5084649135181
0.8475310198803233	0.0018674980547158154	6.643846251289309e-4	0.005911223020187076	0.015910153123468416	0.021258574720494798	0.11512406340768618	0.20725714598336709	0.06813511414643557	0.37508829341529415	5.025446397396327	0.1296094032220098	0.038378480625142444	-660.336604775386
0.8669870796435978	0.0017961512679037434	6.249433656519837e-4	0.004194543260039988	0.015681919223643936	0.01841077629467918	0.22493661090750888	0.24236197405052531	0.062227168582930946	0.3680213119758151	4.477991262754787	0.1219185097255144	0.03745550748805004	-656.10693064774
0.8431112226637331	0.0018635574608594622	5.822983468114336e-4	0.004008943399453879	0.014925117653716896	0.018530467673144188	0.2750848552985497	0.22576657794687657	0.050436546865097645	0.3711706385357125	5.307464695031412	0.12310751402611081	0.03997533870526661	-658.6767075811019
0.8669895063031708	0.0018412704569762768	7.083985641921781e-4	0.005910684347889595	0.017998786166261996	0.015880543184567015	0.3226796519985723	0.31424173532791133	0.06527595506879744	0.3721413767127379	4.5169128198103685	0.12740724031615813	0.036700062382609665	-663.0275922446269
0.8483806000241466	0.0016467605046243392	7.172110366811846e-4	0.004888305774588643	0.01759300430665057	0.02031596402086458	0.1756899566581495	0.279909025572703	0.093392971213788	0.33511820517228313	8.510558057102582	0.15839165776724917	0.04082386105638939	-656.5553912905799
0.8796674525171287	0.0017237523006388095	6.552495270430402e-4	0.004268223746131865	0.016540138013625336	0.01936816213982298	0.1603414090041117	0.18197428176563246	0.08148320151300198	0.3693880738828082	4.459974592563103	0.12479369195448667	0.036614864833692376	-658.0219338806444
0.8894979227077179	0.0018467064768207236	6.532075507597336e-4	0.005710133938198197	0.015017380418573558	0.019044633424005034	0.057836987300689924	0.22913598002985033	0.0822129470650332	0.37708318169105143	4.81464882361867	0.12167878759395294	0.0367921503013089	-661.4486882755881
0.8996708972231906	0.0016966966906920144	6.735940808985626e-4	0.005143451433405176	0.019662023600493104	0.016481667639223038	0.24943571053392624	0.26197598680867074	0.06933108794269258	0.3502677639020033	5.515656918351261	0.13240735813479917	0.0364027395395574	-654.5956778067098
0.88592201697453965	0.0016290865623865977	7.046877332086773e-4	0.004702302316254826	0.019542265414399115	0.016696202173829337	0.22500480713522608	0.2654954292465692	0.0786814802198141	0.3431184759050174	5.900969733329372	0.13788776204111855	0.03718085939929031	-654.981881837841
0.7791482431856086	0.001786889924549406	6.161429987252272e-4	0.005920435130962023	0.01391078577190963	0.01864538355053082	0.36054349432049276	0.22396706050651952	0.06775469295022228	0.3764799462869919	6.344041698554718	0.1403103986857547	0.043676176652051514	-660.7688527923023
0.795535176659081	0.0018528356492065437	6.738017034536231e-4	0.005124488690807215	0.017498264833715416	0.02014392863780422	0.28013515405069006	0.2526811800973472	0.07794962040618185	0.3805476605731183	5.4521577056475055	0.140196221279364	0.04087037138920834	-654.7306348335475
